# 
# This CSV file is accompanying the paper Vida et al. (2018) "Modeling the measurement accuracy of 
# pre-atmosphere velocities of meteoroids".
# 
# The file contains fits of delta_v (in m/s) to the zenith angle (in radians) for every simulated observing 
# system:
#     0 - ASGARD-like allsky fireball system
#     1 - CAMS-like moderate FOV system
#     2 - CAMO-like image intensified narrow-field system
# 
# and for every simulated meteoroid type:
#     0 - cometary
#     1 - asteroidal
#     2 - iron
# 
# delta_v is the difference between the measured initial velocity and the true pre-atmosphere velocity. Thus if 
# one want to obtain the deceleration-corrected value of the initial velocity, the following expression can be 
# used:
# 
#     v_inf = v_init + delta_v
# 
# where delta_v and can be computed from the table below using the following expression:
# 
#     delta_v = x0 + x1*z + x2*z^2 + x3*z^3 + x4*z^4 + x5*z^5 + x6*z^6
# 
# Where z is the zenith angle in radians and coefficients x are listed below in the table. The table lists 
# discrete values of velocities and peak magnitudes for which the fits are valid. If one wants to compute 
# delta_v for a given meteor of known initial velocity, peak magnitude and zenith angle, a lookup for a 
# particular system, meteoroid type (can be guessed from the beginning height), velocity and peak magnitude has 
# to be performed. If one needs an estimate for delta_v for non-discrete values of velocity, linear 
# interpolation between two values of delta_v for neighbouring discrete values of velocities will provide a 
# sufficiently precise approximation.
# 
# System type;Meteoroid type;Velocity (m/s);Peak magnitude;x0;x1;x2;x3;x4;x5;x6
1;0;38000;2.44;-8.834992e+01;5.193018e+00;-4.825826e+01;1.764521e+02;-2.826992e+02;2.105187e+02;-5.952043e+01
1;0;38000;2.74;-9.152032e+01;6.546231e+00;-4.146687e+01;1.322557e+02;-2.091363e+02;1.624477e+02;-4.914882e+01
1;0;38000;3.05;-9.463634e+01;1.113855e+00;-1.751399e+01;9.058748e+01;-1.806496e+02;1.587072e+02;-5.191558e+01
1;0;38000;3.35;-9.868588e+01;3.855891e+00;-4.480873e+01;1.701442e+02;-2.853815e+02;2.241567e+02;-6.882563e+01
1;0;38000;3.66;-1.040842e+02;2.687733e+01;-2.686279e+02;9.881287e+02;-1.636080e+03;1.241666e+03;-3.548349e+02
1;0;38000;3.96;-1.097385e+02;2.875763e+01;-2.986927e+02;1.149166e+03;-2.041458e+03;1.663840e+03;-5.082378e+02
1;0;38000;4.27;-1.207455e+02;5.662885e+01;-5.614354e+02;2.082702e+03;-3.561019e+03;2.824378e+03;-8.514630e+02
1;0;38000;4.57;-1.338370e+02;1.271945e+02;-1.216930e+03;4.374962e+03;-7.292986e+03;5.645073e+03;-1.663073e+03
1;0;38000;4.87;-1.530908e+02;4.826550e+01;-5.561133e+02;2.193316e+03;-4.135914e+03;3.562014e+03;-1.170839e+03
1;0;37000;-0.88;-5.791364e+01;-6.257157e+00;5.855658e+01;-2.153793e+02;3.571922e+02;-2.731955e+02;7.972842e+01
1;0;37000;-0.58;-6.269974e+01;-2.214599e+00;1.464206e+01;-4.431849e+01;7.115178e+01;-5.556848e+01;1.740037e+01
1;0;37000;-0.27;-6.620136e+01;-2.640392e-01;-1.095653e-01;-5.005517e+00;2.093428e+01;-2.269923e+01;8.374808e+00
1;0;37000;0.03;-6.928329e+01;-9.195927e-01;4.849002e+00;-5.150263e+00;-4.154539e-02;3.747990e+00;-1.131885e+00
1;0;37000;0.34;-7.223404e+01;9.880278e-02;1.054117e+01;-4.105526e+01;6.506716e+01;-4.454605e+01;1.157924e+01
1;0;37000;0.64;-7.482060e+01;1.789997e+00;-1.403405e+01;4.769276e+01;-6.559761e+01;4.148024e+01;-9.555829e+00
1;0;37000;0.94;-7.747181e+01;3.874145e+00;-2.313706e+01;6.195681e+01;-7.392146e+01;4.286219e+01;-9.572266e+00
1;0;37000;1.25;-7.967557e+01;1.620225e+00;-1.687694e+01;5.857232e+01;-8.147370e+01;5.290800e+01;-1.299650e+01
1;0;37000;1.55;-8.259930e+01;2.024297e+00;-1.552465e+01;6.339265e+01;-1.024145e+02;7.534511e+01;-2.065531e+01
1;0;37000;1.86;-8.500659e+01;3.460932e+00;-1.258633e+01;3.056386e+01;-4.159725e+01;3.202174e+01;-9.935674e+00
1;0;37000;2.16;-8.744517e+01;-1.436073e+00;1.461926e+01;-3.769657e+01;4.162231e+01;-1.618198e+01;5.308263e-01
1;0;37000;2.47;-9.071002e+01;6.286905e+00;-3.287824e+01;8.759594e+01;-1.263187e+02;9.695228e+01;-2.994505e+01
1;0;37000;2.77;-9.412237e+01;7.132978e+00;-6.091481e+01;2.127454e+02;-3.363517e+02;2.499496e+02;-7.116487e+01
1;0;37000;3.07;-9.734963e+01;-8.118082e-02;-1.120546e+01;6.916598e+01;-1.449366e+02;1.325452e+02;-4.512724e+01
1;0;37000;3.38;-1.015835e+02;4.439398e+00;-3.498402e+01;1.294537e+02;-2.284139e+02;1.901160e+02;-6.152482e+01
1;0;37000;3.68;-1.072759e+02;3.189175e+01;-2.933005e+02;1.041654e+03;-1.698539e+03;1.279896e+03;-3.645376e+02
1;0;37000;3.99;-1.131183e+02;2.843925e+01;-3.179825e+02;1.248991e+03;-2.223094e+03;1.806146e+03;-5.493324e+02
1;0;37000;4.29;-1.247337e+02;6.602471e+01;-6.222394e+02;2.265796e+03;-3.845482e+03;3.039627e+03;-9.143556e+02
1;0;37000;4.59;-1.361471e+02;2.721688e+01;-3.318450e+02;1.324573e+03;-2.421467e+03;2.022329e+03;-6.506933e+02
1;0;37000;4.90;-1.580995e+02;3.159217e+01;-3.794724e+02;1.449583e+03;-2.745580e+03;2.380238e+03;-8.008376e+02
1;0;36000;-0.86;-5.931985e+01;-5.171708e+00;4.356467e+01;-1.486052e+02;2.391159e+02;-1.829531e+02;5.458468e+01
1;0;36000;-0.55;-6.421956e+01;-9.255595e-01;7.807534e+00;-3.357911e+01;6.689877e+01;-5.843052e+01;1.920021e+01
1;0;36000;-0.25;-6.803601e+01;-2.791372e+00;2.712977e+01;-8.203464e+01;1.158841e+02;-7.717320e+01;2.029433e+01
1;0;36000;0.06;-7.103529e+01;-4.765031e-01;4.434092e+00;-1.310481e+01;2.021619e+01;-1.364273e+01;3.864797e+00
1;0;36000;0.36;-7.410321e+01;4.664804e+00;-2.487124e+01;5.796701e+01;-6.353699e+01;3.413676e+01;-6.773728e+00
1;0;36000;0.67;-7.666808e+01;-8.562290e-01;8.313565e+00;-2.862216e+01;4.857072e+01;-3.532592e+01;9.546205e+00
1;0;36000;0.97;-7.957599e+01;8.707036e-01;-4.451109e+00;2.253133e+01;-3.724309e+01;2.757891e+01;-7.328846e+00
1;0;36000;1.27;-8.193550e+01;7.003734e-02;-7.615675e+00;4.444445e+01;-8.043251e+01;6.335412e+01;-1.805154e+01
1;0;36000;1.58;-8.447979e+01;2.139404e+00;-1.767383e+01;6.778058e+01;-1.105596e+02;8.332699e+01;-2.333711e+01
1;0;36000;1.88;-8.747483e+01;-1.095339e+00;1.909624e+01;-5.893813e+01;7.990901e+01;-4.613309e+01;9.172431e+00
1;0;36000;2.19;-9.029603e+01;6.351142e-01;-7.004707e+00;4.185592e+01;-7.858315e+01;6.447561e+01;-1.952794e+01
1;0;36000;2.49;-9.323495e+01;6.621061e+00;-6.212288e+01;2.115440e+02;-3.218579e+02;2.307071e+02;-6.340611e+01
1;0;36000;2.79;-9.656543e+01;3.274777e+00;-3.511858e+01;1.471871e+02;-2.646073e+02;2.165530e+02;-6.616465e+01
1;0;36000;3.10;-1.001647e+02;2.333049e+00;-3.501705e+01;1.452847e+02;-2.574624e+02;2.116196e+02;-6.642825e+01
1;0;36000;3.40;-1.046608e+02;7.580737e+00;-5.377858e+01;1.653237e+02;-2.559926e+02;1.978120e+02;-6.182213e+01
1;0;36000;3.71;-1.103533e+02;2.823655e+01;-2.690916e+02;9.750024e+02;-1.609948e+03;1.224768e+03;-3.519867e+02
1;0;36000;4.01;-1.166262e+02;2.976354e+01;-3.380280e+02;1.343599e+03;-2.401412e+03;1.952020e+03;-5.930173e+02
1;0;36000;4.31;-1.286834e+02;6.868780e+01;-6.456884e+02;2.349697e+03;-3.994770e+03;3.166053e+03;-9.551741e+02
1;0;36000;4.62;-1.403884e+02;2.615779e+01;-3.198893e+02;1.269713e+03;-2.339809e+03;1.978916e+03;-6.468964e+02
1;0;36000;4.92;-1.637397e+02;4.063173e+01;-5.184150e+02;2.054415e+03;-3.905885e+03;3.390889e+03;-1.130389e+03
1;0;35000;-0.83;-6.042595e+01;-5.232024e+00;4.982628e+01;-1.811821e+02;2.946128e+02;-2.225114e+02;6.463676e+01
1;0;35000;-0.53;-6.536681e+01;-5.283580e+00;2.427961e+01;-5.194992e+01;6.075367e+01;-3.866323e+01;1.121620e+01
1;0;35000;-0.22;-6.944131e+01;-3.553347e+00;2.412521e+01;-7.103612e+01;1.041015e+02;-7.282690e+01;2.004226e+01
1;0;35000;0.08;-7.297788e+01;1.990003e-01;8.426858e+00;-4.028809e+01;7.099988e+01;-5.272852e+01;1.465559e+01
1;0;35000;0.39;-7.612051e+01;-1.831767e-01;-2.819156e+00;1.280702e+01;-1.120105e+01;1.517891e+00;1.453663e+00
1;0;35000;0.69;-7.898671e+01;2.242713e+00;-1.365809e+01;3.387064e+01;-3.232036e+01;1.295183e+01;-1.289316e+00
1;0;35000;0.99;-8.152393e+01;1.307682e+00;-1.520156e+01;5.530004e+01;-8.015225e+01;5.412537e+01;-1.370078e+01
1;0;35000;1.30;-8.454733e+01;7.812096e-01;-5.602175e+00;2.431001e+01;-3.468554e+01;2.335874e+01;-6.036778e+00
1;0;35000;1.60;-8.729199e+01;5.674690e+00;-3.031921e+01;7.273172e+01;-8.009653e+01;4.387386e+01;-9.703648e+00
1;0;35000;1.91;-8.995231e+01;2.240727e+00;-7.815249e-01;-5.994907e+00;8.493294e+00;3.658430e-01;-2.400723e+00
1;0;35000;2.21;-9.278645e+01;-2.404190e-01;8.855009e-01;1.439604e+01;-3.920899e+01;3.968874e+01;-1.382689e+01
1;0;35000;2.51;-9.596501e+01;5.077187e+00;-4.835054e+01;1.697891e+02;-2.646742e+02;1.942741e+02;-5.462605e+01
1;0;35000;2.82;-9.963099e+01;6.666845e+00;-6.167422e+01;2.343711e+02;-3.933356e+02;3.030040e+02;-8.776881e+01
1;0;35000;3.12;-1.033155e+02;2.864372e+00;-4.054099e+01;1.833782e+02;-3.412171e+02;2.843790e+02;-8.845801e+01
1;0;35000;3.43;-1.080102e+02;3.946494e+00;-3.661653e+01;1.554142e+02;-2.880148e+02;2.410720e+02;-7.674371e+01
1;0;35000;3.73;-1.134539e+02;2.972498e+01;-3.027942e+02;1.104691e+03;-1.816684e+03;1.373559e+03;-3.920971e+02
1;0;35000;4.04;-1.206327e+02;3.582605e+01;-3.480095e+02;1.322861e+03;-2.346528e+03;1.914873e+03;-5.861048e+02
1;0;35000;4.34;-1.324992e+02;7.825725e+01;-7.404958e+02;2.666125e+03;-4.484649e+03;3.523332e+03;-1.054949e+03
1;0;35000;4.64;-1.452318e+02;2.795590e+01;-3.364230e+02;1.336455e+03;-2.473830e+03;2.102114e+03;-6.900078e+02
1;0;35000;4.95;-1.703915e+02;6.102263e+01;-7.251069e+02;2.777619e+03;-5.036818e+03;4.180475e+03;-1.329411e+03
1;0;34000;-0.81;-6.136769e+01;-7.963649e+00;4.768011e+01;-1.381396e+02;2.003452e+02;-1.445205e+02;4.205486e+01
1;0;34000;-0.50;-6.717373e+01;-2.398740e+00;1.539582e+01;-4.725942e+01;7.308119e+01;-5.519388e+01;1.679252e+01
1;0;34000;-0.20;-7.138377e+01;-1.008388e+00;1.783778e+01;-7.144898e+01;1.158401e+02;-8.284551e+01;2.247466e+01
1;0;34000;0.11;-7.498646e+01;1.019992e+00;-9.002820e+00;2.824380e+01;-3.446004e+01;1.838762e+01;-2.985461e+00
1;0;34000;0.41;-7.838486e+01;2.876756e+00;-1.310110e+01;2.508300e+01;-1.680479e+01;2.065678e+00;1.541473e+00
1;0;34000;0.71;-8.129592e+01;1.215952e-01;1.380413e+01;-5.447161e+01;8.604431e+01;-5.822734e+01;1.456661e+01
1;0;34000;1.02;-8.392442e+01;-1.443010e+00;1.376632e+01;-3.619862e+01;4.600694e+01;-2.590052e+01;5.457043e+00
1;0;34000;1.32;-8.669943e+01;2.781293e-01;-1.066481e+01;5.030850e+01;-8.149946e+01;5.909881e+01;-1.581706e+01
1;0;34000;1.63;-8.955758e+01;1.501654e+00;-1.161922e+01;3.911941e+01;-5.583172e+01;3.943569e+01;-1.084810e+01
1;0;34000;1.93;-9.260479e+01;4.381486e+00;-1.510238e+01;1.433767e+01;1.079819e+01;-1.784043e+01;5.426021e+00
1;0;34000;2.23;-9.560974e+01;1.283006e+00;-1.737304e+01;7.642520e+01;-1.290644e+02;9.898139e+01;-2.852870e+01
1;0;34000;2.54;-9.877134e+01;1.056350e+00;-9.670243e+00;5.198835e+01;-1.072650e+02;9.704391e+01;-3.184271e+01
1;0;34000;2.84;-1.028007e+02;1.146116e+01;-7.784914e+01;2.382058e+02;-3.573086e+02;2.612468e+02;-7.435193e+01
1;0;34000;3.15;-1.068546e+02;7.851405e+00;-6.185021e+01;2.160174e+02;-3.577993e+02;2.823906e+02;-8.582499e+01
1;0;34000;3.45;-1.110929e+02;9.052007e+00;-8.143087e+01;2.762977e+02;-4.366406e+02;3.282479e+02;-9.677549e+01
1;0;34000;3.76;-1.172593e+02;2.932907e+01;-2.887425e+02;1.057010e+03;-1.757243e+03;1.343862e+03;-3.877731e+02
1;0;34000;4.06;-1.246850e+02;3.234332e+01;-3.529707e+02;1.410184e+03;-2.542042e+03;2.081838e+03;-6.365968e+02
1;0;34000;4.36;-1.371175e+02;7.987644e+01;-7.929718e+02;2.926534e+03;-4.970010e+03;3.913618e+03;-1.170065e+03
1;0;34000;4.67;-1.506772e+02;3.559581e+01;-4.216251e+02;1.671891e+03;-3.069602e+03;2.586449e+03;-8.382395e+02
1;0;34000;4.97;-1.778375e+02;6.878579e+01;-8.001218e+02;3.151256e+03;-5.913825e+03;5.091385e+03;-1.671723e+03
1;0;33000;-0.78;-6.263696e+01;-2.054797e+00;2.160063e+01;-1.004362e+02;1.838667e+02;-1.501752e+02;4.636691e+01
1;0;33000;-0.48;-6.843080e+01;-1.811801e+00;1.137898e+01;-4.038634e+01;6.402514e+01;-4.774811e+01;1.436319e+01
1;0;33000;-0.17;-7.317799e+01;-2.087214e+00;-1.414418e-01;2.674091e+01;-5.667817e+01;4.379826e+01;-1.107128e+01
1;0;33000;0.13;-7.684516e+01;-1.429052e+00;1.204789e+01;-4.510114e+01;7.645455e+01;-5.709479e+01;1.603695e+01
1;0;33000;0.43;-8.046868e+01;4.842287e+00;-2.749723e+01;6.697000e+01;-7.689411e+01;4.267829e+01;-8.749237e+00
1;0;33000;0.74;-8.354560e+01;2.979410e-01;-1.234644e+01;6.291222e+01;-1.099021e+02;8.316572e+01;-2.262467e+01
1;0;33000;1.04;-8.638301e+01;1.327833e+00;-1.253069e+01;5.068973e+01;-8.323130e+01;6.246743e+01;-1.716334e+01
1;0;33000;1.35;-8.930807e+01;9.339078e-01;-1.969260e+01;8.156425e+01;-1.269310e+02;8.900275e+01;-2.319940e+01
1;0;33000;1.65;-9.232602e+01;2.020354e+00;-2.328261e+01;9.561067e+01;-1.583781e+02;1.185968e+02;-3.283865e+01
1;0;33000;1.96;-9.555304e+01;1.782099e+00;-6.739221e+00;1.965135e+01;-2.695576e+01;2.082501e+01;-6.620333e+00
1;0;33000;2.26;-9.872764e+01;-1.133921e+00;2.109966e+01;-5.979221e+01;6.980268e+01;-3.152599e+01;3.399320e+00
1;0;33000;2.56;-1.021954e+02;2.014094e+00;-1.790443e+01;7.785468e+01;-1.374881e+02;1.110684e+02;-3.379925e+01
1;0;33000;2.87;-1.057715e+02;6.638863e+00;-4.694305e+01;1.670580e+02;-2.858716e+02;2.303461e+02;-7.009766e+01
1;0;33000;3.17;-1.100383e+02;3.047170e+00;-3.502731e+01;1.639069e+02;-3.203069e+02;2.783079e+02;-8.941265e+01
1;0;33000;3.48;-1.145086e+02;3.733342e+00;-4.402437e+01;1.785644e+02;-3.207000e+02;2.654323e+02;-8.442628e+01
1;0;33000;3.78;-1.211670e+02;3.455883e+01;-3.305810e+02;1.173187e+03;-1.904519e+03;1.432467e+03;-4.087175e+02
1;0;33000;4.08;-1.289927e+02;4.294833e+01;-4.384888e+02;1.677951e+03;-2.940460e+03;2.363283e+03;-7.128231e+02
1;0;33000;4.39;-1.417061e+02;8.776885e+01;-8.624959e+02;3.165478e+03;-5.365297e+03;4.222330e+03;-1.261833e+03
1;0;33000;4.69;-1.564013e+02;4.718376e+01;-4.988909e+02;1.915558e+03;-3.476618e+03;2.917460e+03;-9.424257e+02
1;0;33000;5.00;-1.842827e+02;2.738413e+01;-3.943597e+02;1.627808e+03;-3.314653e+03;3.035846e+03;-1.064231e+03
1;0;32000;-0.76;-6.349013e+01;-2.040692e+00;9.957884e+00;-4.888132e+01;9.288287e+01;-8.045197e+01;2.687745e+01
1;0;32000;-0.45;-7.012190e+01;1.488867e-01;3.814153e+00;-3.719340e+01;7.840488e+01;-6.617959e+01;2.059254e+01
1;0;32000;-0.15;-7.495760e+01;-6.808032e-01;1.929857e+00;-1.152521e+01;2.604306e+01;-2.340611e+01;7.899043e+00
1;0;32000;0.16;-7.928512e+01;-6.408803e-01;1.170569e+01;-4.459591e+01;7.125468e+01;-5.008232e+01;1.340161e+01
1;0;32000;0.46;-8.245241e+01;-2.631192e+00;1.059521e+01;-1.295102e+01;2.086953e+00;6.898280e+00;-3.043466e+00
1;0;32000;0.76;-8.584907e+01;1.193717e+00;-9.213406e+00;2.688025e+01;-3.140646e+01;1.754811e+01;-3.591760e+00
1;0;32000;1.07;-8.944399e+01;3.614795e+00;-2.489966e+01;8.517843e+01;-1.263804e+02;8.666867e+01;-2.216532e+01
1;0;32000;1.37;-9.200958e+01;1.146621e-01;-3.855246e+00;2.336908e+01;-4.140541e+01;3.296602e+01;-9.562433e+00
1;0;32000;1.68;-9.528589e+01;3.024902e+00;-1.838630e+01;5.338975e+01;-6.978373e+01;4.551932e+01;-1.181307e+01
1;0;32000;1.98;-9.863576e+01;3.319852e+00;-1.724227e+01;5.519182e+01;-8.287814e+01;6.120693e+01;-1.751005e+01
1;0;32000;2.28;-1.015286e+02;1.968064e-01;-3.389580e+00;2.627291e+01;-5.804908e+01;5.514081e+01;-1.866306e+01
1;0;32000;2.59;-1.053375e+02;7.408874e+00;-4.955903e+01;1.574497e+02;-2.406093e+02;1.768291e+02;-4.999990e+01
1;0;32000;2.89;-1.091550e+02;9.150670e+00;-8.626970e+01;3.113763e+02;-5.077763e+02;3.847369e+02;-1.102287e+02
1;0;32000;3.20;-1.135575e+02;7.993404e+00;-6.117615e+01;2.101101e+02;-3.512030e+02;2.820461e+02;-8.729446e+01
1;0;32000;3.50;-1.182801e+02;6.859378e+00;-5.655678e+01;1.873037e+02;-3.101520e+02;2.516362e+02;-8.064302e+01
1;0;32000;3.80;-1.252952e+02;3.819761e+01;-3.595580e+02;1.280442e+03;-2.086383e+03;1.571733e+03;-4.482471e+02
1;0;32000;4.11;-1.333622e+02;4.389322e+01;-4.411502e+02;1.697659e+03;-3.004172e+03;2.434867e+03;-7.392283e+02
1;0;32000;4.41;-1.467275e+02;7.161225e+01;-7.109740e+02;2.652138e+03;-4.571703e+03;3.653305e+03;-1.109359e+03
1;0;32000;4.72;-1.625824e+02;5.488415e+01;-5.669204e+02;2.192092e+03;-4.010478e+03;3.386506e+03;-1.095856e+03
1;0;32000;5.02;-1.921959e+02;3.554528e+01;-4.831415e+02;1.957918e+03;-3.929660e+03;3.588329e+03;-1.258029e+03
1;0;31000;-0.73;-6.450154e+01;-3.083230e+00;1.239641e+01;-4.648600e+01;7.877089e+01;-6.623352e+01;2.235792e+01
1;0;31000;-0.43;-7.169000e+01;-1.928081e+00;1.742864e+01;-6.968642e+01;1.141100e+02;-8.544584e+01;2.470816e+01
1;0;31000;-0.12;-7.713594e+01;1.918315e+00;-5.734368e+00;-6.507605e-01;1.614976e+01;-1.819670e+01;6.719578e+00
1;0;31000;0.18;-8.148552e+01;-1.689545e+00;1.155960e+01;-2.627800e+01;2.904452e+01;-1.561061e+01;3.768405e+00
1;0;31000;0.48;-8.488700e+01;-2.592653e+00;1.177871e+01;-3.378142e+01;5.647022e+01;-4.372989e+01;1.276352e+01
1;0;31000;0.79;-8.848411e+01;-5.959565e-01;9.593457e-01;9.330647e+00;-2.393208e+01;2.207072e+01;-6.615503e+00
1;0;31000;1.09;-9.171612e+01;-1.015735e+00;-8.222774e+00;5.195782e+01;-8.929041e+01;6.518634e+01;-1.717316e+01
1;0;31000;1.40;-9.500877e+01;-5.837033e-01;-4.436039e+00;3.532418e+01;-6.541149e+01;5.114080e+01;-1.437858e+01
1;0;31000;1.70;-9.855197e+01;6.694760e+00;-2.870029e+01;5.740872e+01;-5.701602e+01;3.137567e+01;-7.658314e+00
1;0;31000;2.00;-1.016322e+02;5.687759e+00;-3.618941e+01;1.015137e+02;-1.343421e+02;8.810229e+01;-2.287840e+01
1;0;31000;2.31;-1.048744e+02;3.224079e+00;-2.658779e+01;8.452410e+01;-1.208814e+02;8.477308e+01;-2.348260e+01
1;0;31000;2.61;-1.086535e+02;1.729243e+00;-1.576613e+01;7.266898e+01;-1.357442e+02;1.142055e+02;-3.565880e+01
1;0;31000;2.92;-1.127652e+02;5.962159e+00;-6.862973e+01;2.684600e+02;-4.530368e+02;3.498182e+02;-1.015796e+02
1;0;31000;3.22;-1.175572e+02;9.211411e+00;-8.686063e+01;3.202802e+02;-5.334735e+02;4.130036e+02;-1.216995e+02
1;0;31000;3.53;-1.226820e+02;1.164944e+01;-1.058587e+02;3.615824e+02;-5.725490e+02;4.300384e+02;-1.260889e+02
1;0;31000;3.83;-1.298480e+02;4.185369e+01;-3.639003e+02;1.263200e+03;-2.051392e+03;1.552376e+03;-4.459912e+02
1;0;31000;4.13;-1.376373e+02;4.824819e+01;-4.808458e+02;1.822013e+03;-3.198855e+03;2.583730e+03;-7.833626e+02
1;0;31000;4.44;-1.522410e+02;8.716451e+01;-8.516831e+02;3.126242e+03;-5.311374e+03;4.194102e+03;-1.260360e+03
1;0;31000;4.74;-1.683609e+02;2.357441e+01;-2.846815e+02;1.187056e+03;-2.349575e+03;2.105852e+03;-7.260122e+02
1;0;31000;5.05;-2.000297e+02;3.510877e+00;-1.512688e+02;6.204838e+02;-1.477387e+03;1.500355e+03;-5.934102e+02
1;0;30000;-0.71;-6.519544e+01;-3.435861e+00;2.250827e+01;-1.016427e+02;1.768689e+02;-1.392836e+02;4.183258e+01
1;0;30000;-0.40;-7.324624e+01;-1.727698e+00;2.401828e+01;-1.075264e+02;1.823969e+02;-1.370919e+02;3.872427e+01
1;0;30000;-0.10;-7.911565e+01;-2.336177e+00;1.735283e+01;-5.353231e+01;7.529656e+01;-5.015695e+01;1.329836e+01
1;0;30000;0.20;-8.374690e+01;9.131573e-02;5.726821e+00;-3.007227e+01;5.603303e+01;-4.382430e+01;1.270654e+01
1;0;30000;0.51;-8.788109e+01;1.833684e+00;-1.714772e+01;5.830074e+01;-8.313036e+01;5.424873e+01;-1.296051e+01
1;0;30000;0.81;-9.155730e+01;2.240158e-01;-7.882213e+00;4.987733e+01;-9.523083e+01;7.575399e+01;-2.128019e+01
1;0;30000;1.12;-9.509214e+01;5.440217e+00;-3.572031e+01;1.044199e+02;-1.381529e+02;8.624224e+01;-2.037966e+01
1;0;30000;1.42;-9.810513e+01;1.823735e+00;-1.492784e+01;4.438132e+01;-5.460958e+01;3.255286e+01;-7.566530e+00
1;0;30000;1.72;-1.017620e+02;1.079183e+00;-7.931117e+00;3.253084e+01;-4.898124e+01;3.526696e+01;-9.860987e+00
1;0;30000;2.03;-1.050974e+02;3.848923e+00;-1.405823e+01;1.892908e+01;-1.680361e+00;-7.445116e+00;2.465540e+00
1;0;30000;2.33;-1.087121e+02;6.518548e+00;-5.331779e+01;1.729777e+02;-2.515435e+02;1.730400e+02;-4.581995e+01
1;0;30000;2.64;-1.127564e+02;5.147008e+00;-4.358228e+01;1.654821e+02;-2.744233e+02;2.091404e+02;-5.998798e+01
1;0;30000;2.94;-1.166123e+02;1.144877e+01;-1.037235e+02;3.578357e+02;-5.645957e+02;4.180563e+02;-1.180046e+02
1;0;30000;3.25;-1.214952e+02;6.556790e+00;-5.785417e+01;2.217439e+02;-3.892851e+02;3.176561e+02;-9.839750e+01
1;0;30000;3.55;-1.267898e+02;6.822519e+00;-6.638080e+01;2.427043e+02;-4.171233e+02;3.395395e+02;-1.070858e+02
1;0;30000;3.85;-1.345263e+02;4.456967e+01;-3.869664e+02;1.347683e+03;-2.193363e+03;1.661853e+03;-4.777217e+02
1;0;30000;4.16;-1.427237e+02;5.335496e+01;-5.562546e+02;2.102500e+03;-3.636548e+03;2.894190e+03;-8.667474e+02
1;0;30000;4.46;-1.582665e+02;9.607294e+01;-9.371689e+02;3.446954e+03;-5.866174e+03;4.637115e+03;-1.393500e+03
1;0;30000;4.77;-1.753363e+02;3.935548e+01;-4.480993e+02;1.793243e+03;-3.395245e+03;2.946602e+03;-9.825509e+02
1;0;30000;5.07;-2.094181e+02;4.334378e+01;-5.996458e+02;2.508198e+03;-5.186409e+03;4.872194e+03;-1.737462e+03
1;0;29000;-0.68;-6.565462e+01;-4.987455e+00;3.020618e+01;-1.192907e+02;1.917247e+02;-1.434790e+02;4.160834e+01
1;0;29000;-0.38;-7.441246e+01;-1.770798e+00;4.716835e-01;-2.463936e+00;3.212523e+00;-4.654285e+00;2.983502e+00
1;0;29000;-0.08;-8.075798e+01;-3.349835e+00;1.814323e+01;-4.958251e+01;6.328386e+01;-3.965616e+01;1.031308e+01
1;0;29000;0.23;-8.605429e+01;-1.029751e+00;1.245596e+01;-5.253599e+01;8.972818e+01;-6.684032e+01;1.853259e+01
1;0;29000;0.53;-9.024695e+01;-1.291222e+00;3.119017e+00;-5.995945e+00;1.150238e+01;-9.644201e+00;3.063335e+00
1;0;29000;0.84;-9.431708e+01;1.504448e+00;-1.366114e+01;4.967412e+01;-7.236979e+01;4.759449e+01;-1.142473e+01
1;0;29000;1.14;-9.799423e+01;4.405935e+00;-2.435492e+01;6.063344e+01;-7.205548e+01;4.314167e+01;-1.018134e+01
1;0;29000;1.45;-1.012815e+02;2.227505e+00;-2.159841e+01;7.205795e+01;-1.036248e+02;7.133866e+01;-1.884760e+01
1;0;29000;1.75;-1.051418e+02;2.739249e-01;-8.320840e+00;5.365794e+01;-1.004334e+02;7.979378e+01;-2.297508e+01
1;0;29000;2.05;-1.087499e+02;1.820277e+00;-1.140529e+01;4.710623e+01;-8.005998e+01;6.339921e+01;-1.888364e+01
1;0;29000;2.36;-1.125213e+02;7.477839e+00;-4.242436e+01;1.178017e+02;-1.646248e+02;1.158900e+02;-3.227340e+01
1;0;29000;2.66;-1.163636e+02;5.719989e+00;-5.107397e+01;1.755895e+02;-2.675156e+02;1.914528e+02;-5.268848e+01
1;0;29000;2.97;-1.210535e+02;7.999619e+00;-6.680064e+01;2.471688e+02;-4.128575e+02;3.192391e+02;-9.338110e+01
1;0;29000;3.27;-1.257756e+02;7.488324e+00;-6.810000e+01;2.483314e+02;-4.209894e+02;3.368645e+02;-1.033138e+02
1;0;29000;3.57;-1.313184e+02;4.332400e+00;-6.035248e+01;2.607667e+02;-4.845258e+02;4.070243e+02;-1.290061e+02
1;0;29000;3.88;-1.395839e+02;4.884893e+01;-4.209741e+02;1.439596e+03;-2.307883e+03;1.731041e+03;-4.946677e+02
1;0;29000;4.18;-1.479559e+02;5.434767e+01;-5.399406e+02;2.035583e+03;-3.563564e+03;2.875855e+03;-8.724025e+02
1;0;29000;4.49;-1.643790e+02;1.170813e+02;-1.104828e+03;3.986630e+03;-6.714313e+03;5.274463e+03;-1.577095e+03
