# Velocity (m/s);Min zangle (rad);x1;x2;x3;x4;x5;x6;x7
4.600000000000000000e+04;0.000000000000000000e+00;-3.731286564100220744e+02;-7.425018766832513606e+00;2.018976236730870262e-06;1.132370000945478061e+01;-8.832126000213339490e-01;6.960813970257730716e+02;2.992125941168609013e-02
4.700000000000000000e+04;0.000000000000000000e+00;-3.727730252164534477e+02;-5.736923163259340264e+00;2.637475540676987640e-06;1.132857081648721298e+01;-8.791391829913653977e-01;6.958133691399501686e+02;2.424845655904016989e-02
4.800000000000000000e+04;0.000000000000000000e+00;-3.726188019138552363e+02;-3.822093801191909002e+00;3.230714747801045481e-06;1.133246830040504349e+01;-8.742421111142711920e-01;6.952516655126967180e+02;1.790778274313293769e-02
4.900000000000000000e+04;0.000000000000000000e+00;-3.717033211067613934e+02;-3.256078343982138801e+00;3.223627138714725463e-06;1.134286660260968205e+01;-8.720904120044072894e-01;6.948906791910701486e+02;1.620374953880549668e-02
5.000000000000000000e+04;0.000000000000000000e+00;6.212990314553034068e+02;3.947265517698369308e+02;-1.396377815333233411e+04;3.703520420489014864e-01;-2.580477687716473234e+00;4.692659532552694145e+03;2.070851543388919913e-01
5.100000000000000000e+04;0.000000000000000000e+00;-3.706658726302062519e+02;-1.260250185106640330e+00;3.348542664345426357e-06;1.135595714424504088e+01;-8.668579755550493982e-01;6.942606502039230918e+02;1.074424560929104593e-02
5.200000000000000000e+04;0.000000000000000000e+00;-2.053869006155781847e+02;8.340032086355238050e+01;2.577241827622434016e+02;-3.806086527602198899e+00;-2.298951042497245023e+00;1.011615743734182615e+03;-8.030143941306021604e-01
5.300000000000000000e+04;0.000000000000000000e+00;-3.418228822419334847e+02;1.483398362208760659e+02;1.181904192670931025e+03;-2.311513607582339702e+00;-2.846178642841846962e+00;3.379897584226507661e+03;-5.611032711705711273e-01
5.400000000000000000e+04;0.000000000000000000e+00;-3.687899289355650012e+02;9.666253993380009568e-01;3.238422221981946893e-06;1.136828724780315092e+01;-8.597475683500142019e-01;6.926722899197969809e+02;4.870094269251343602e-03
5.500000000000000000e+04;0.000000000000000000e+00;-3.683545791622968864e+02;1.867842383818204111e+00;3.194806597775560726e-06;1.137093103973741037e+01;-8.569324930986271793e-01;6.919592840111563419e+02;2.646127428542963990e-03
5.600000000000000000e+04;0.000000000000000000e+00;-3.635293702258214807e+02;2.159943110418781398e+00;3.095817441886620857e-06;1.129984346255921679e+01;-8.420400393605709244e-01;6.730567292078434321e+02;2.356107581550121940e-03
5.700000000000000000e+04;0.000000000000000000e+00;-3.626000423948724460e+02;2.184488556469330156e+00;3.052205592211000285e-06;1.129902761234192354e+01;-8.412539487900738688e-01;6.728849779940105691e+02;2.243900072716064134e-03
5.800000000000000000e+04;0.000000000000000000e+00;-3.622960839238487551e+02;3.222780136724201050e+00;3.027102614187882231e-06;1.129660951686907744e+01;-8.393428069136074088e-01;6.727606015941380520e+02;-2.653500083962612513e-04
5.900000000000000000e+04;0.000000000000000000e+00;-3.608975512412977764e+02;2.482805983043112619e+00;2.758176232307551187e-06;1.129742600316161472e+01;-8.397590852938277006e-01;6.726136891163155269e+02;1.641608833054672683e-03
6.000000000000000000e+04;0.000000000000000000e+00;-3.604274147710386842e+02;3.337725604048042527e+00;2.407373840893226732e-06;1.129920814697668696e+01;-8.385624478683741945e-01;6.723974748345410717e+02;5.473070430474062664e-05
6.100000000000000000e+04;0.000000000000000000e+00;-3.592814428539185769e+02;2.771013382358499921e+00;2.404330980152558831e-06;1.129916575483837526e+01;-8.385884322896481891e-01;6.723240810039401367e+02;1.326651873924781372e-03
6.200000000000000000e+04;0.000000000000000000e+00;-3.580516693030415922e+02;2.397971945565177343e+00;2.000760418673457855e-06;1.129942759481108361e+01;-8.386202916211373815e-01;6.721342941614443589e+02;2.363626839932232021e-03
6.300000000000000000e+04;0.000000000000000000e+00;-3.552201545024895495e+02;-4.447618042002592365e-01;1.475392292707456616e-06;1.130298844732440955e+01;-8.414227440096291311e-01;6.720348047011709696e+02;8.423880557997422483e-03
6.400000000000000000e+04;0.000000000000000000e+00;-3.483037693860785566e+02;-1.265194603953276875e+00;3.550046786386744540e-07;1.240089799490893263e+01;-1.034049908196857714e+00;7.983807907223630309e+02;1.079317354968200790e-02
6.500000000000000000e+04;0.000000000000000000e+00;-3.543324701596792465e+02;-2.190594230306372570e+00;8.503660990147414383e-07;1.120112556380254354e+01;-8.362826538626328965e-01;6.720989363256752540e+02;1.258240212458855596e-02
6.600000000000000000e+04;0.000000000000000000e+00;-3.532378340577465679e+02;-2.591510107832433629e+00;1.007716406955072542e-06;1.120273980862473628e+01;-8.358745664040592160e-01;6.720140845537043788e+02;1.262487924032102034e-02
6.700000000000000000e+04;0.000000000000000000e+00;-2.898968733421079946e+02;-2.842710208425403451e+00;8.763763697990616868e-07;1.164453083323438065e+01;-1.285835518273772404e+00;8.282536186035026731e+02;1.629526478678397852e-02
6.800000000000000000e+04;0.000000000000000000e+00;-3.517139109605363387e+02;-2.319349727723882815e+00;9.836062699970983563e-07;1.120462516363110517e+01;-8.346811778060718723e-01;6.718261842841285443e+02;1.130310211273591672e-02
6.900000000000000000e+04;0.000000000000000000e+00;-3.511633229865423687e+02;-1.980012459538288194e+00;8.437105155741136290e-07;1.120677670452391617e+01;-8.343339146128523343e-01;6.717016039363332993e+02;1.081501475299726650e-02
7.000000000000000000e+04;0.000000000000000000e+00;-3.496704281149262670e+02;-3.038027931974034868e+00;6.432990356899150490e-07;1.121108803217862437e+01;-8.353411445572337390e-01;6.716435465024329687e+02;1.298560219774421570e-02
7.100000000000000000e+04;0.000000000000000000e+00;-3.495876941574752550e+02;-1.948240865144571066e+00;7.027535585986654755e-07;1.121272242470335634e+01;-8.337749761511451529e-01;6.715286266315017656e+02;1.046400523099578518e-02
